cat;Вудди;м;14;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Бурма (Бурманская);http://cdn.some-random-api.ml/7ucubr7S;0;2023-04-12 00:11:48.002174;2023-04-12 00:11:48.002174
dog;Линч;м;20;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Мареммо-абруццкая овчарка;https://cdn.some-random-api.ml/EJXpvSjA;0;2023-04-12 00:11:48.372085;2023-04-12 00:11:48.372085
cat;Рич;м;2;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Японский бобтейл длинношёрстный;http://cdn.some-random-api.ml/UuKMLz4s;0;2023-04-12 00:11:48.731544;2023-04-12 00:11:48.731544
dog;Шаман;м;9;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Испанский гальго;https://cdn.some-random-api.ml/b9GdDpF8;0;2023-04-12 00:11:49.056230;2023-04-12 00:11:49.056230
cat;Ник;м;16;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Корниш рекс;https://i.imgur.com/RZHLTkU.jpg;0;2023-04-12 00:11:49.405939;2023-04-12 00:11:49.405939
dog;Ягуар;м;20;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Брохольмер;https://cdn.some-random-api.ml/DHCv-1Cu;0;2023-04-12 00:11:49.740860;2023-04-12 00:11:49.740860
cat;Харон;м;14;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Гималайская кошка;http://cdn.some-random-api.ml/XWdPYF2T;0;2023-04-12 00:11:50.098129;2023-04-12 00:11:50.098129
dog;Есаул;м;11;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Польская подгалянская овчарка;https://cdn.some-random-api.ml/MHySSgn9;0;2023-04-12 00:11:50.462875;2023-04-12 00:11:50.462875
cat;Уилфред;м;12;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Норвежская лесная;http://cdn.some-random-api.ml/tpniYRSO;0;2023-04-12 00:11:50.837207;2023-04-12 00:11:50.837207
dog;Портер;м;4;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Русско-европейская лайка;https://cdn.some-random-api.ml/bTNFEdV9;0;2023-04-12 00:11:51.166955;2023-04-12 00:11:51.166955
cat;Эрагон;м;16;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Сококе;https://i.imgur.com/RZHLTkU.jpg;0;2023-04-12 00:11:51.502299;2023-04-12 00:11:51.502299
dog;Гефест;м;17;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Суссекс-спаниель;https://cdn.some-random-api.ml/Yo9uqgdC;0;2023-04-12 00:11:51.832478;2023-04-12 00:11:51.832478
cat;Алекс;м;19;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Британская короткошёрстная;https://i.some-random-api.ml/4DVKzxANVK.jpg;0;2023-04-12 00:11:52.164212;2023-04-12 00:11:52.164212
dog;Жан-поль;м;2;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Майоркская овчарка;https://cdn.some-random-api.ml/dOnzUL0y;0;2023-04-12 00:11:52.509228;2023-04-12 00:11:52.509228
cat;Лотта;ж;9;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Британская короткошёрстная;http://cdn.some-random-api.ml/eZBwDmn-;0;2023-04-12 00:11:52.867246;2023-04-12 00:11:52.867246
dog;Майя;ж;3;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Хеллефорсхунд;https://cdn.some-random-api.ml/6WE_2Chg;0;2023-04-12 00:11:53.238676;2023-04-12 00:11:53.238676
cat;Маруся;ж;4;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сфинкс (канадский);http://cdn.some-random-api.ml/PzDppPdM;0;2023-04-12 00:11:53.603636;2023-04-12 00:11:53.603636
dog;Матильда;ж;2;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Жесткошёрстный фокстерьер;https://cdn.some-random-api.ml/JaefKqRq;0;2023-04-12 00:11:54.014753;2023-04-12 00:11:54.014753
cat;Нефертити;ж;19;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Акринская;http://cdn.some-random-api.ml/v4O8w4Eo;0;2023-04-12 00:11:54.355975;2023-04-12 00:11:54.355975
dog;Орлана;ж;6;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Левретка;https://cdn.some-random-api.ml/RWk0WqzP;0;2023-04-12 00:11:54.697575;2023-04-12 00:11:54.697575
cat;Пайпер;ж;14;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Скоттиш страйт;http://cdn.some-random-api.ml/_dztuppA;0;2023-04-12 00:11:55.029555;2023-04-12 00:11:55.029555
dog;Пелагея;ж;8;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Лейкленд-терьер;https://cdn.some-random-api.ml/lGG9MRw7;0;2023-04-12 00:11:55.387697;2023-04-12 00:11:55.387697
cat;Пеппи;ж;3;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сиамская;http://cdn.some-random-api.ml/uh3OHhJM;0;2023-04-12 00:11:55.740147;2023-04-12 00:11:55.740147
dog;Пумба;ж;13;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Словацкий чувач;https://cdn.some-random-api.ml/sbA37Lsd;0;2023-04-12 00:11:56.058782;2023-04-12 00:11:56.058782
cat;Рианна;ж;5;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сингапурская;http://cdn.some-random-api.ml/dhWY4Idp;0;2023-04-12 00:11:56.408209;2023-04-12 00:11:56.408209
dog;Рози;ж;14;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Леопардовая собака Катахулы;https://cdn.some-random-api.ml/WJud-r3v;0;2023-04-12 00:11:56.755527;2023-04-12 00:11:56.755527
cat;Рошель;ж;4;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Норвежская лесная;http://cdn.some-random-api.ml/tpniYRSO;0;2023-04-12 00:11:57.089500;2023-04-12 00:11:57.089500
dog;Руни;ж;2;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Шотландский терьер;https://cdn.some-random-api.ml/mzNXhxAD;0;2023-04-12 00:11:57.434159;2023-04-12 00:11:57.434159
cat;Сабрина;ж;18;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Пиксибоб короткошёрстный;https://i.some-random-api.ml/LWanWVzxO9.jpg;0;2023-04-12 00:11:57.801124;2023-04-12 00:11:57.801124
dog;Сакура;ж;2;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Китайская хохлатая собака;https://cdn.some-random-api.ml/-zGzirIQ;0;2023-04-12 00:11:58.143974;2023-04-12 00:11:58.143974
cat;Салли;ж;1;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Шартрез;http://cdn.some-random-api.ml/PzDppPdM;0;2023-04-12 00:11:58.496331;2023-04-12 00:11:58.496331
dog;Санда;ж;12;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Котон-де-тулеар;https://cdn.some-random-api.ml/lgCPbngs;0;2023-04-12 00:11:58.820294;2023-04-12 00:11:58.820294
cat;Селина;ж;13;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Мэнкс (Мэнская кошка);https://i.some-random-api.ml/EXtIdiwwp3.jpg;0;2023-04-12 00:11:59.162532;2023-04-12 00:11:59.162532
dog;Долли;ж;14;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Бергамская овчарка;https://cdn.some-random-api.ml/DHCv-1Cu;0;2023-04-12 00:11:59.494993;2023-04-12 00:11:59.494993
cat;Ева;ж;9;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Бурмилла короткошёрстный;http://cdn.some-random-api.ml/ygQvIOCA;0;2023-04-12 00:11:59.842381;2023-04-12 00:11:59.842381
dog;Жаннет;ж;7;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Шотландский сеттер;https://cdn.some-random-api.ml/ATVvhXnW;0;2023-04-12 00:12:00.214777;2023-04-12 00:12:00.214777
cat;Зара;ж;13;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Петерболд;http://cdn.some-random-api.ml/HNkHofHe;0;2023-04-12 00:12:00.556412;2023-04-12 00:12:00.556412
dog;Зузу;ж;6;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Русский черный терьер;https://cdn.some-random-api.ml/B-sscBpS;0;2023-04-12 00:12:00.896945;2023-04-12 00:12:00.896945
cat;Илона;ж;4;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Хауси;http://cdn.some-random-api.ml/4TJ7s82b;0;2023-04-12 00:12:01.260685;2023-04-12 00:12:01.260685
dog;Агнесса;ж;5;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Дирхаунд;https://cdn.some-random-api.ml/sUa241ak;0;2023-04-12 00:12:01.597416;2023-04-12 00:12:01.597416
cat;Адель;ж;19;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Колорпойнт;http://cdn.some-random-api.ml/uM9d6dUy;0;2023-04-12 00:12:01.922613;2023-04-12 00:12:01.922613
dog;Аква;ж;2;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Прямошерстный ретривер;https://cdn.some-random-api.ml/r16qMXwN;0;2023-04-12 00:12:02.247087;2023-04-12 00:12:02.247087
cat;Анабель;ж;15;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Бурмилла длинношёрстный;http://cdn.some-random-api.ml/kyesOBjN;0;2023-04-12 00:12:02.594887;2023-04-12 00:12:02.594887
dog;Ангел;ж;9;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Восточноевропейская овчарка;https://cdn.some-random-api.ml/MR3ahFON;0;2023-04-12 00:12:02.928508;2023-04-12 00:12:02.928508
cat;Митч;м;19;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Русская голубая;http://cdn.some-random-api.ml/UdCbqhoR;0;2023-04-12 00:10:15.123813;2023-04-12 00:10:15.123813
dog;Михей;м;6;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Вольпино итальяно;https://i.some-random-api.ml/laO6TsOTi0.jpg;0;2023-04-12 00:10:15.468160;2023-04-12 00:10:15.468160
cat;Мотя;м;3;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Японский бобтейл длинношёрстный;http://cdn.some-random-api.ml/ZTcu23n1;0;2023-04-12 00:10:15.839157;2023-04-12 00:10:15.839157
dog;Мустанг;м;7;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Уиппет;https://cdn.some-random-api.ml/nQGC8O2p;0;2023-04-12 00:10:16.158048;2023-04-12 00:10:16.158048
cat;Найк;м;17;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Бразильская короткошёрстная;http://cdn.some-random-api.ml/1DO_ouVe;0;2023-04-12 00:10:16.501003;2023-04-12 00:10:16.501003
