cat;Платон;м;12;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Мэнкс (Мэнская кошка);http://cdn.some-random-api.ml/WacewitJ;0;2023-04-12 00:10:18.698815;2023-04-12 00:10:18.698815
dog;Призрак;м;8;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Пиренейская овчарка;https://cdn.some-random-api.ml/iLJM55p7;0;2023-04-12 00:10:19.046690;2023-04-12 00:10:19.046690
cat;Пряник;м;20;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Египетская мау;http://cdn.some-random-api.ml/0Koeu0Kd;0;2023-04-12 00:10:19.426375;2023-04-12 00:10:19.426375
dog;Пьер;м;7;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Кане-корсо;https://cdn.some-random-api.ml/T04KBsTi;0;2023-04-12 00:10:19.809307;2023-04-12 00:10:19.809307
cat;Райд Ронни;м;16;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Шантильи-тиффани;http://cdn.some-random-api.ml/4TJ7s82b;0;2023-04-12 00:10:20.140933;2023-04-12 00:10:20.140933
dog;Ранго;м;7;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Лангхаар;https://cdn.some-random-api.ml/C36av2pI;0;2023-04-12 00:10:20.514190;2023-04-12 00:10:20.514190
cat;Рико;м;14;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Кимрик;https://i.some-random-api.ml/jiKgsro7qB.jpg;0;2023-04-12 00:10:20.860479;2023-04-12 00:10:20.860479
dog;Ричмонд;м;19;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сибирский хаски;https://cdn.some-random-api.ml/LyvnJkj_;0;2023-04-12 00:10:21.250443;2023-04-12 00:10:21.250443
cat;Скуби ду;м;11;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Британская короткошёрстная;http://cdn.some-random-api.ml/FrLdJqmp;0;2023-04-12 00:10:21.564582;2023-04-12 00:10:21.564582
dog;Спайк;м;10;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Пиренейская горная собака;https://cdn.some-random-api.ml/IauymhzU;0;2023-04-12 00:10:21.944142;2023-04-12 00:10:21.944142
cat;Тоторо;м;1;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Бурмилла длинношёрстный;http://cdn.some-random-api.ml/_rV-uEg5;0;2023-04-12 00:10:22.270214;2023-04-12 00:10:22.270214
dog;Трой;м;7;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Исландская собака;https://cdn.some-random-api.ml/xPbE-8-N;0;2023-04-12 00:10:22.605141;2023-04-12 00:10:22.605141
cat;Урвин;м;3;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Американская жесткошёрстная;http://cdn.some-random-api.ml/FrLdJqmp;0;2023-04-12 00:10:22.947741;2023-04-12 00:10:22.947741
dog;Урсан;м;17;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Денди-динмонт-терьер;https://cdn.some-random-api.ml/EJXpvSjA;0;2023-04-12 00:10:23.305779;2023-04-12 00:10:23.305779
cat;Факир;м;15;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Священная бирманская;http://cdn.some-random-api.ml/9Dz16JAX;0;2023-04-12 00:10:23.655897;2023-04-12 00:10:23.655897
dog;Хайди;м;18;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Африканис;https://i.some-random-api.ml/DoyEr74DXZ.jpg;0;2023-04-12 00:10:23.987156;2023-04-12 00:10:23.987156
cat;Халиф;м;15;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Саванна;http://cdn.some-random-api.ml/0XOGdVzq;0;2023-04-12 00:10:24.342577;2023-04-12 00:10:24.342577
dog;Жаспер;м;8;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Веттерхун;https://cdn.some-random-api.ml/F0wA7PBp;0;2023-04-12 00:10:24.689321;2023-04-12 00:10:24.689321
cat;Ибрагим;м;14;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Абиссинская;http://cdn.some-random-api.ml/pp5dM6Mz;0;2023-04-12 00:10:25.024236;2023-04-12 00:10:25.024236
dog;Спирит;м;17;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Голландская овчарка;https://cdn.some-random-api.ml/-zGzirIQ;0;2023-04-12 00:10:25.393225;2023-04-12 00:10:25.393225
cat;Лотта;ж;11;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сфинкс (канадский);http://cdn.some-random-api.ml/1nibPKzy;0;2023-04-12 00:10:25.748295;2023-04-12 00:10:25.748295
dog;Майя;ж;9;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Буковинская овчарка;https://cdn.some-random-api.ml/KpsL4A9j;0;2023-04-12 00:10:26.112202;2023-04-12 00:10:26.112202
cat;Маруся;ж;12;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Шантильи-тиффани;http://cdn.some-random-api.ml/J3QPiP7O;0;2023-04-12 00:10:26.460126;2023-04-12 00:10:26.460126
dog;Матильда;ж;3;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Болгарский барак;https://cdn.some-random-api.ml/evdp0GHY;0;2023-04-12 00:10:26.810392;2023-04-12 00:10:26.810392
cat;Нефертити;ж;15;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Бразильская короткошёрстная;http://cdn.some-random-api.ml/UdCbqhoR;0;2023-04-12 00:10:27.184722;2023-04-12 00:10:27.184722
dog;Орлана;ж;11;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Ксолоитцкуинтли;https://cdn.some-random-api.ml/ATXdDul9;0;2023-04-12 00:10:27.542914;2023-04-12 00:10:27.542914
cat;Пайпер;ж;8;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Уральский рекс короткошёрстный;https://i.some-random-api.ml/NCgeBKe4og.jpg;0;2023-04-12 00:10:27.856489;2023-04-12 00:10:27.856489
dog;Пелагея;ж;9;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Прямошерстный ретривер;https://i.some-random-api.ml/pUkwKhsjxM.jpg;0;2023-04-12 00:10:28.199809;2023-04-12 00:10:28.199809
cat;Пеппи;ж;8;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Тонкинская;http://cdn.some-random-api.ml/PNHqsL0C;0;2023-04-12 00:10:28.512238;2023-04-12 00:10:28.512238
dog;Пумба;ж;17;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Левретка;https://cdn.some-random-api.ml/se6efSsw;0;2023-04-12 00:10:28.870291;2023-04-12 00:10:28.870291
cat;Рианна;ж;5;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Аравийский мау;http://cdn.some-random-api.ml/VCkuU_fn;0;2023-04-12 00:10:29.200794;2023-04-12 00:10:29.200794
dog;Рози;ж;13;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Ротвейлер;https://cdn.some-random-api.ml/9kzX2OjX;0;2023-04-12 00:10:29.627563;2023-04-12 00:10:29.627563
cat;Рошель;ж;16;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Нибелунг;http://cdn.some-random-api.ml/Mn545r8m;0;2023-04-12 00:10:29.983397;2023-04-12 00:10:29.983397
dog;Руни;ж;1;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Аффенпинчер;https://cdn.some-random-api.ml/tSyQC_jT;0;2023-04-12 00:10:30.314215;2023-04-12 00:10:30.314215
cat;Сабрина;ж;5;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Серенгети;http://cdn.some-random-api.ml/DH3p8KTh;0;2023-04-12 00:10:30.644282;2023-04-12 00:10:30.644282
dog;Сакура;ж;7;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Шарпей;https://cdn.some-random-api.ml/gY3W4nLp;0;2023-04-12 00:10:30.979856;2023-04-12 00:10:30.979856
cat;Салли;ж;14;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Колорпойнт;http://cdn.some-random-api.ml/_gQQJZTh;0;2023-04-12 00:10:31.334526;2023-04-12 00:10:31.334526
dog;Санда;ж;16;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Акита-ину;https://cdn.some-random-api.ml/ilPVKAAk;0;2023-04-12 00:10:31.662018;2023-04-12 00:10:31.662018
cat;Селина;ж;15;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Селкирк рекс длинношёрстный;http://cdn.some-random-api.ml/GeyppuC5;0;2023-04-12 00:10:32.001769;2023-04-12 00:10:32.001769
dog;Долли;ж;8;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Филд-спаниель;https://cdn.some-random-api.ml/SuwMSyGz;0;2023-04-12 00:10:32.329139;2023-04-12 00:10:32.329139
cat;Ева;ж;15;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Турецкая ангора;http://cdn.some-random-api.ml/9-dPiFNp;0;2023-04-12 00:10:32.651503;2023-04-12 00:10:32.651503
dog;Жаннет;ж;16;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Англо-французская малая гончая;https://i.imgur.com/0CgFcQv.jpg;0;2023-04-12 00:10:32.981635;2023-04-12 00:10:32.981635
cat;Зара;ж;18;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Мейн-кун;http://cdn.some-random-api.ml/wwzXSSmB;0;2023-04-12 00:10:33.299938;2023-04-12 00:10:33.299938
dog;Зузу;ж;11;Это замечательное создание попало к нам совсем недавно. Один из наших работников нашеле его возле своего дома и не смог пройти мимо. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Кангал (анатолийская овчарка);https://cdn.some-random-api.ml/2jDiPcdr;0;2023-04-12 00:10:33.636560;2023-04-12 00:10:33.636560
cat;Илона;ж;1;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Сноу-Шу;http://cdn.some-random-api.ml/ejTQEHk5;0;2023-04-12 00:10:33.980168;2023-04-12 00:10:33.980168
dog;Агнесса;ж;20;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Алапахский бульдог;https://cdn.some-random-api.ml/J0pTkxtN;0;2023-04-12 00:10:34.319463;2023-04-12 00:10:34.319463
cat;Адель;ж;3;К нам он попал от своих бывших хозяев, к сожалению у них обнаржили аллергию на шерсть, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Американская жесткошёрстная;http://cdn.some-random-api.ml/vMAvOXZO;0;2023-04-12 00:10:34.640432;2023-04-12 00:10:34.640432
dog;Аква;ж;3;Это замечательное создание попало к нам совсем недавно. Мы нашли его около дверей нашего приюта совсем холодного и голодного. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Американский булли;https://cdn.some-random-api.ml/LOM2CD59;0;2023-04-12 00:10:34.976460;2023-04-12 00:10:34.976460
cat;Анабель;ж;17;К нам он попал от неравнодушных людей. Нашли его просто на улице среди мусорных баков. Было видно, что животное домашнее, но брощено. Нам показалось, что его просто выкинули на улицу. При проверке оказалось, что есть почти все прививки, которые необходимо. Мы его согрели, накормили и стали любить как своего родного. Он очень ждет свох новых хозяев, обещал, то будет любить их очень сильно!;Бурмилла короткошёрстный;http://cdn.some-random-api.ml/aWs7RUI-;0;2023-04-12 00:10:35.384202;2023-04-12 00:10:35.384202
dog;Ангел;ж;17;К нам он попал от своих бывших хозяев, они уезжали из города и не смогли взять его с собой, и поэтому приняли решения сдать в наш приют. Он очень ласковый, добрый, очень часто улыбается и любит людей. Мы надеемся, что его в новом доме будут любить также сильно, как и мы.;Африканис;https://i.some-random-api.ml/laO6TsOTi0.jpg;0;2023-04-12 00:10:35.719657;2023-04-12 00:10:35.719657
